age,gender,height_cm,weight_kg,bmi,exercise_freq,diet_quality,sleep_hours,stress_level,smoker,alcohol_consumption,chronic_disease,calorie_daily,fat_total_g,exercise_freq_num,diet_quality_num,alcohol_num,smoker_num,chronic_num,gender_num
38.0,Other,156.4,52.6,21.5,3-5 times/week,Poor,7.0,10.0,Yes,High,0,2864.0,87.9,4.0,1,3,1,0,2
43.0,Female,161.7,69.0,26.4,1-2 times/week,Good,6.2,1.0,No,Low,0,1630.0,39.2,1.5,3,1,0,0,1
50.0,Male,172.6,78.3,26.3,Daily,Good,4.8,10.0,Yes,Low,0,2571.0,68.3,7.0,3,1,1,0,0
56.0,Female,161.1,71.6,27.6,3-5 times/week,Average,5.3,8.0,Yes,Moderate,0,2298.0,67.7,4.0,2,2,1,0,1
28.0,Female,163.7,81.5,30.4,1-2 times/week,Average,8.8,8.0,No,Moderate,0,2534.0,81.8,1.5,2,2,0,0,1
46.0,Male,175.2,111.4,36.3,3-5 times/week,Good,6.4,5.0,No,Moderate,0,2353.0,63.5,4.0,3,2,0,0,0
62.0,Female,157.1,73.1,29.6,3-5 times/week,Excellent,8.8,7.0,Yes,Low,0,1600.0,36.5,4.0,4,1,1,0,1
40.0,Other,166.6,69.9,25.2,1-2 times/week,Excellent,6.2,4.0,No,Low,0,1934.0,41.1,1.5,4,1,0,0,2
45.0,Male,177.7,114.3,36.2,3-5 times/week,Poor,7.0,4.0,No,Moderate,1,3003.0,124.9,4.0,1,2,0,1,0
67.0,Male,172.2,86.6,29.2,1-2 times/week,Average,6.5,6.0,No,Moderate,1,2464.0,79.1,1.5,2,2,0,1,0
43.0,Male,171.9,101.9,34.5,3-5 times/week,Average,5.3,7.0,Yes,Low,0,2967.0,103.1,4.0,2,1,1,0,0
69.0,Female,167.7,86.9,30.9,1-2 times/week,Average,7.0,6.0,No,Low,0,2114.0,78.2,1.5,2,1,0,0,1
58.0,Male,161.9,69.5,26.5,3-5 times/week,Poor,6.6,4.0,No,Moderate,0,3065.0,116.6,4.0,1,2,0,0,0
33.0,Female,160.4,80.3,31.2,1-2 times/week,Excellent,9.1,8.0,Yes,High,0,1930.0,49.0,1.5,4,3,1,0,1
58.0,Male,170.6,94.9,32.6,3-5 times/week,Poor,7.9,4.0,No,Low,0,2822.0,119.8,4.0,1,1,0,0,0
58.0,Other,161.0,75.2,29.0,1-2 times/week,Poor,6.5,4.0,No,Low,0,2757.0,105.3,1.5,1,1,0,0,2
20.0,Female,159.5,40.7,16.0,3-5 times/week,Good,7.7,4.0,No,Low,0,1992.0,52.2,4.0,3,1,0,0,1
29.0,Female,161.1,90.6,34.9,3-5 times/week,Poor,7.9,4.0,Yes,High,0,2988.0,126.7,4.0,1,3,1,0,1
23.0,Female,158.5,50.7,20.2,1-2 times/week,Good,7.7,1.0,Yes,Low,1,1778.0,49.1,1.5,3,1,1,1,1
69.0,Other,170.9,74.8,25.6,3-5 times/week,Poor,7.4,7.0,No,High,0,2947.0,129.9,4.0,1,3,0,0,2
64.0,Female,174.5,100.2,32.9,1-2 times/week,Poor,7.5,8.0,Yes,Low,0,2998.0,129.2,1.5,1,1,1,0,1
65.0,Female,158.4,51.2,20.4,3-5 times/week,Good,7.3,10.0,No,Moderate,1,1488.0,32.6,4.0,3,2,0,1,1
23.0,Other,174.8,70.0,22.9,3-5 times/week,Poor,9.5,6.0,No,Low,0,2783.0,84.6,4.0,1,1,0,0,2
45.0,Male,187.7,117.3,33.3,3-5 times/week,Average,5.7,9.0,No,Low,1,2991.0,113.8,4.0,2,1,0,1,0
65.0,Other,171.5,113.8,38.7,1-2 times/week,Average,6.7,7.0,No,Low,0,2800.0,100.8,1.5,2,1,0,0,2
54.0,Male,177.5,76.9,24.4,3-5 times/week,Good,6.8,5.0,Yes,Low,0,1894.0,52.2,4.0,3,1,1,0,0
34.0,Other,159.2,83.1,32.8,3-5 times/week,Poor,7.5,6.0,No,High,0,3314.0,145.5,4.0,1,3,0,0,2
22.0,Other,169.6,58.4,20.3,3-5 times/week,Good,4.0,9.0,No,Low,0,2158.0,67.6,4.0,3,1,0,0,2
46.0,Other,166.4,92.2,33.3,Daily,Good,6.3,4.0,No,None,1,2274.0,57.9,7.0,3,0,0,1,2
49.0,Male,184.9,137.4,40.2,3-5 times/week,Average,6.8,2.0,No,Moderate,0,2754.0,101.4,4.0,2,2,0,0,0
31.0,Other,154.6,61.4,25.7,3-5 times/week,Good,7.8,1.0,No,Moderate,0,2170.0,61.5,4.0,3,2,0,0,2
54.0,Female,164.4,58.4,21.6,Daily,Poor,7.5,9.0,Yes,Low,0,2637.0,98.1,7.0,1,1,1,0,1
52.0,Other,157.6,67.6,27.2,3-5 times/week,Poor,7.0,2.0,Yes,Low,0,3147.0,146.7,4.0,1,1,1,0,2
63.0,Male,181.0,111.7,34.1,3-5 times/week,Excellent,9.3,10.0,No,High,0,2981.0,69.6,4.0,4,3,0,0,0
58.0,Male,179.1,125.7,39.2,Daily,Poor,7.8,10.0,No,Moderate,1,2927.0,134.4,7.0,1,2,0,1,0
24.0,Female,157.1,46.9,19.0,Daily,Excellent,7.6,6.0,No,Low,0,1574.0,34.1,7.0,4,1,0,0,1
30.0,Other,155.1,75.3,31.3,3-5 times/week,Excellent,8.3,2.0,No,Moderate,0,1719.0,40.9,4.0,4,2,0,0,2
29.0,Male,164.1,81.1,30.1,3-5 times/week,Poor,5.3,5.0,Yes,Moderate,0,3028.0,123.8,4.0,1,2,1,0,0
36.0,Female,155.2,50.3,20.9,3-5 times/week,Excellent,7.7,5.0,Yes,Low,0,1642.0,36.2,4.0,4,1,1,0,1
51.0,Male,182.2,99.6,30.0,Daily,Good,9.6,5.0,No,Low,0,3066.0,85.6,7.0,3,1,0,0,0
19.0,Other,177.1,95.0,30.3,Daily,Average,4.0,3.0,No,Moderate,0,3464.0,118.6,7.0,2,2,0,0,2
44.0,Female,150.4,33.9,15.0,Daily,Excellent,7.0,6.0,No,High,0,2337.0,49.3,7.0,4,3,0,0,1
63.0,Other,167.1,54.7,19.6,3-5 times/week,Excellent,6.0,7.0,No,Low,0,1506.0,41.5,4.0,4,1,0,0,2
51.0,Female,166.7,70.3,25.3,Daily,Average,7.7,9.0,Yes,Moderate,0,2430.0,92.4,7.0,2,2,1,0,1
31.0,Female,167.9,49.6,17.6,Daily,Excellent,7.8,1.0,No,Low,0,2460.0,67.2,7.0,4,1,0,0,1
62.0,Other,161.2,80.3,30.9,3-5 times/week,Good,7.3,1.0,No,Moderate,0,2218.0,67.6,4.0,3,2,0,0,2
35.0,Female,161.8,52.6,20.1,3-5 times/week,Excellent,6.8,1.0,No,Low,0,1463.0,38.9,4.0,4,1,0,0,1
65.0,Other,157.0,96.6,39.2,3-5 times/week,Excellent,5.7,8.0,Yes,High,1,1978.0,53.7,4.0,4,3,1,1,2
38.0,Other,162.5,85.3,32.3,Daily,Poor,4.4,7.0,No,High,0,3473.0,152.1,7.0,1,3,0,0,2
54.0,Female,157.3,55.7,22.5,Daily,Excellent,7.0,5.0,No,Low,0,2059.0,47.6,7.0,4,1,0,0,1
48.0,Other,164.3,76.4,28.3,3-5 times/week,Average,4.5,8.0,Yes,Moderate,0,2891.0,111.8,4.0,2,2,1,0,2
68.0,Male,174.1,91.2,30.1,Daily,Poor,7.0,9.0,No,Low,0,3186.0,127.6,7.0,1,1,0,0,0
68.0,Other,159.0,93.8,37.1,3-5 times/week,Excellent,5.1,6.0,No,High,0,2595.0,72.4,4.0,4,3,0,0,2
38.0,Male,183.7,106.0,31.4,None,Average,6.5,6.0,No,Moderate,0,3031.0,107.9,0.0,2,2,0,0,0
30.0,Female,171.8,65.5,22.2,1-2 times/week,Average,7.0,6.0,No,Low,0,2575.0,92.1,1.5,2,1,0,0,1
19.0,Other,170.4,63.9,22.0,3-5 times/week,Good,9.0,9.0,No,Moderate,0,2205.0,65.9,4.0,3,2,0,0,2
24.0,Other,170.9,72.1,24.7,1-2 times/week,Poor,8.0,2.0,No,Low,1,3063.0,143.8,1.5,1,1,0,1,2
30.0,Female,166.3,52.0,18.8,3-5 times/week,Excellent,6.5,2.0,No,Low,0,1857.0,50.5,4.0,4,1,0,0,1
51.0,Other,172.5,84.2,28.3,Daily,Poor,7.8,4.0,No,Moderate,0,3588.0,144.9,7.0,1,2,0,0,2
60.0,Male,162.5,95.3,36.1,1-2 times/week,Average,6.7,10.0,No,High,0,3007.0,103.0,1.5,2,3,0,0,0
57.0,Other,191.1,110.7,30.3,3-5 times/week,Good,7.5,8.0,No,Low,1,2994.0,125.4,4.0,3,1,0,1,2
49.0,Female,169.0,94.5,33.1,3-5 times/week,Poor,4.1,8.0,No,Low,0,2774.0,117.6,4.0,1,1,0,0,1
46.0,Other,165.2,73.7,27.0,3-5 times/week,Excellent,4.7,6.0,No,Moderate,0,2154.0,36.2,4.0,4,2,0,0,2
38.0,Other,182.0,99.4,30.0,3-5 times/week,Good,5.2,10.0,No,Low,0,2902.0,80.0,4.0,3,1,0,0,2
26.0,Male,179.0,102.5,32.0,3-5 times/week,Excellent,6.1,7.0,No,High,0,2261.0,58.2,4.0,4,3,0,0,0
46.0,Male,176.1,96.1,31.0,3-5 times/week,Average,6.0,5.0,No,Low,0,2838.0,104.7,4.0,2,1,0,0,0
48.0,Other,178.8,100.1,31.3,3-5 times/week,Poor,5.6,1.0,No,Low,0,2804.0,117.0,4.0,1,1,0,0,2
21.0,Male,177.4,92.5,29.4,1-2 times/week,Good,6.7,7.0,No,Low,0,2468.0,81.4,1.5,3,1,0,0,0
62.0,Other,155.6,74.1,30.6,3-5 times/week,Excellent,4.6,4.0,No,High,0,1691.0,40.2,4.0,4,3,0,0,2
44.0,Female,167.5,72.4,25.8,3-5 times/week,Good,6.0,8.0,Yes,Low,1,1467.0,40.0,4.0,3,1,1,1,1
43.0,Female,168.5,107.9,38.0,1-2 times/week,Good,6.9,7.0,No,High,1,1712.0,43.6,1.5,3,3,0,1,1
44.0,Female,169.2,76.7,26.8,3-5 times/week,Good,7.2,6.0,No,Moderate,0,1330.0,38.9,4.0,3,2,0,0,1
67.0,Other,178.1,84.7,26.7,Daily,Good,7.0,10.0,Yes,Low,0,2269.0,67.8,7.0,3,1,1,0,2
51.0,Other,165.0,49.3,18.1,Daily,Good,5.8,8.0,No,High,1,3049.0,75.7,7.0,3,3,0,1,2
49.0,Male,183.2,85.2,25.4,3-5 times/week,Excellent,6.5,2.0,No,Low,0,1916.0,43.9,4.0,4,1,0,0,0
66.0,Female,173.6,99.5,33.0,3-5 times/week,Good,4.4,5.0,Yes,Low,0,2074.0,56.1,4.0,3,1,1,0,1
24.0,Male,161.0,77.8,30.0,3-5 times/week,Good,5.7,1.0,No,Low,0,2576.0,63.9,4.0,3,1,0,0,0
19.0,Male,165.7,69.2,25.2,3-5 times/week,Average,6.2,10.0,No,Moderate,0,3067.0,102.1,4.0,2,2,0,0,0
53.0,Female,171.4,77.3,26.3,3-5 times/week,Poor,7.0,5.0,No,Low,0,2002.0,55.8,4.0,1,1,0,0,1
47.0,Female,164.0,91.4,34.0,1-2 times/week,Average,7.5,10.0,Yes,Low,0,2831.0,102.7,1.5,2,1,1,0,1
19.0,Other,159.4,74.7,29.4,1-2 times/week,Average,5.7,2.0,No,Low,1,2185.0,76.2,1.5,2,1,0,1,2
50.0,Other,168.8,104.3,36.6,3-5 times/week,Poor,7.6,1.0,No,Low,1,3412.0,148.2,4.0,1,1,0,1,2
36.0,Female,168.6,81.6,28.7,1-2 times/week,Average,8.1,5.0,Yes,Moderate,0,2840.0,102.1,1.5,2,2,1,0,1
31.0,Female,161.4,62.5,24.0,3-5 times/week,Good,7.1,6.0,Yes,Moderate,0,2290.0,54.1,4.0,3,2,1,0,1
61.0,Other,186.9,59.7,17.1,Daily,Good,8.0,2.0,No,Low,1,2609.0,73.5,7.0,3,1,0,1,2
53.0,Female,166.3,70.2,25.4,3-5 times/week,Good,7.2,8.0,No,Low,0,2300.0,68.0,4.0,3,1,0,0,1
30.0,Other,172.4,60.0,20.2,3-5 times/week,Average,6.6,2.0,No,Low,1,2374.0,82.3,4.0,2,1,0,1,2
57.0,Female,166.1,69.2,25.1,3-5 times/week,Excellent,7.0,9.0,No,Moderate,1,1615.0,42.4,4.0,4,2,0,1,1
61.0,Other,161.2,69.1,26.6,1-2 times/week,Excellent,7.0,8.0,No,Low,0,2420.0,78.9,1.5,4,1,0,0,2
18.0,Other,165.8,41.2,15.0,1-2 times/week,Excellent,7.2,4.0,No,Moderate,0,1795.0,38.3,1.5,4,2,0,0,2
39.0,Other,169.3,79.4,27.7,Daily,Good,8.4,6.0,No,Low,0,2762.0,84.6,7.0,3,1,0,0,2
19.0,Male,170.3,81.2,28.0,1-2 times/week,Poor,5.8,4.0,No,Low,0,3334.0,143.5,1.5,1,1,0,0,0
25.0,Female,155.8,64.8,26.7,Daily,Poor,6.6,5.0,No,Moderate,0,2817.0,119.2,7.0,1,2,0,0,1
68.0,Other,168.6,72.8,25.6,Daily,Poor,8.1,5.0,No,Low,0,3171.0,126.2,7.0,1,1,0,0,2
34.0,Male,170.2,72.7,25.1,Daily,Poor,7.4,9.0,No,High,0,3728.0,163.5,7.0,1,3,0,0,0
66.0,Other,181.1,72.8,22.2,3-5 times/week,Excellent,6.0,9.0,Yes,Low,0,2159.0,49.0,4.0,4,1,1,0,2
55.0,Male,174.6,83.5,27.4,3-5 times/week,Excellent,7.7,9.0,Yes,Low,0,3099.0,120.7,4.0,4,1,1,0,0
59.0,Male,176.7,78.1,25.0,1-2 times/week,Average,7.3,2.0,No,Low,0,2252.0,56.4,1.5,2,1,0,0,0
21.0,Other,160.3,60.9,23.7,Daily,Poor,6.8,9.0,Yes,Low,0,3144.0,90.7,7.0,1,1,1,0,2
28.0,Other,172.3,106.3,35.8,3-5 times/week,Good,5.8,9.0,Yes,Low,0,2845.0,81.5,4.0,3,1,1,0,2
31.0,Female,158.0,68.7,27.5,3-5 times/week,Poor,5.7,3.0,No,High,1,2385.0,102.1,4.0,1,3,0,1,1
24.0,Other,155.9,72.9,30.0,3-5 times/week,Good,7.7,6.0,No,High,0,2800.0,81.1,4.0,3,3,0,0,2
57.0,Male,161.3,75.2,28.9,1-2 times/week,Poor,7.2,9.0,No,Low,0,3180.0,133.4,1.5,1,1,0,0,0
44.0,Female,155.5,64.8,26.8,3-5 times/week,Good,7.9,3.0,Yes,Low,0,1468.0,39.4,4.0,3,1,1,0,1
57.0,Male,169.0,61.4,21.5,Daily,Good,8.0,10.0,No,Low,1,2292.0,70.1,7.0,3,1,0,1,0
34.0,Female,158.6,82.5,32.8,1-2 times/week,Poor,6.3,9.0,No,High,0,2663.0,110.1,1.5,1,3,0,0,1
63.0,Other,159.8,95.0,37.2,3-5 times/week,Average,5.5,2.0,Yes,Low,0,1696.0,62.4,4.0,2,1,1,0,2
69.0,Male,149.4,71.2,31.9,1-2 times/week,Poor,6.0,8.0,No,Low,0,3325.0,129.2,1.5,1,1,0,0,0
28.0,Female,158.4,42.7,17.0,3-5 times/week,Excellent,7.2,9.0,No,Low,0,1748.0,34.9,4.0,4,1,0,0,1
21.0,Male,168.2,71.3,25.2,1-2 times/week,Good,7.0,10.0,No,Low,0,2767.0,63.6,1.5,3,1,0,0,0
31.0,Other,157.6,73.3,29.5,3-5 times/week,Average,7.9,9.0,No,Low,1,2146.0,73.5,4.0,2,1,0,1,2
39.0,Female,149.9,36.9,16.4,Daily,Excellent,6.9,2.0,Yes,Low,0,1758.0,33.2,7.0,4,1,1,0,1
22.0,Female,160.0,45.6,17.8,Daily,Excellent,8.4,1.0,No,Low,1,1943.0,42.0,7.0,4,1,0,1,1
44.0,Other,159.4,51.1,20.1,1-2 times/week,Poor,7.0,4.0,No,Low,0,2757.0,129.3,1.5,1,1,0,0,2
46.0,Female,159.2,92.8,36.6,None,Poor,7.5,3.0,No,High,0,2493.0,106.8,0.0,1,3,0,0,1
68.0,Female,162.6,62.1,23.5,1-2 times/week,Excellent,8.1,6.0,No,Low,0,1566.0,36.0,1.5,4,1,0,0,1
55.0,Female,160.3,67.1,26.1,3-5 times/week,Poor,7.6,7.0,No,Moderate,1,2890.0,126.3,4.0,1,2,0,1,1
66.0,Male,169.6,47.7,16.6,Daily,Good,6.2,7.0,No,Low,1,1726.0,35.2,7.0,3,1,0,1,0
63.0,Male,178.5,129.7,40.7,Daily,Average,7.0,2.0,Yes,High,0,3069.0,114.6,7.0,2,3,1,0,0
56.0,Male,175.9,88.5,28.6,1-2 times/week,Good,7.0,6.0,No,Low,0,2402.0,72.6,1.5,3,1,0,0,0
55.0,Male,182.6,91.7,27.5,1-2 times/week,Excellent,8.2,6.0,No,Low,0,2196.0,47.8,1.5,4,1,0,0,0
39.0,Male,172.1,84.1,28.4,3-5 times/week,Good,4.7,6.0,No,Low,0,2327.0,58.6,4.0,3,1,0,0,0
38.0,Male,177.3,60.4,19.2,3-5 times/week,Excellent,7.6,7.0,No,High,0,2157.0,53.6,4.0,4,3,0,0,0
41.0,Female,155.5,53.4,22.1,1-2 times/week,Good,7.2,4.0,Yes,Low,0,2022.0,57.7,1.5,3,1,1,0,1
64.0,Male,176.3,71.5,23.0,1-2 times/week,Good,7.6,1.0,No,Low,0,2783.0,93.6,1.5,3,1,0,0,0
18.0,Male,172.5,94.0,31.6,1-2 times/week,Average,7.4,6.0,Yes,Low,1,2663.0,84.3,1.5,2,1,1,1,0
56.0,Female,156.0,78.6,32.3,3-5 times/week,Good,6.0,6.0,Yes,High,0,2113.0,50.1,4.0,3,3,1,0,1
45.0,Female,173.8,96.1,31.8,1-2 times/week,Excellent,8.1,6.0,Yes,Low,0,1979.0,44.8,1.5,4,1,1,0,1
65.0,Male,179.6,95.2,29.5,3-5 times/week,Excellent,7.5,6.0,Yes,Low,0,2561.0,66.0,4.0,4,1,1,0,0
54.0,Other,155.5,55.6,23.0,3-5 times/week,Average,7.5,10.0,No,Low,0,2546.0,92.1,4.0,2,1,0,0,2
54.0,Male,175.5,105.3,34.2,3-5 times/week,Good,7.6,1.0,No,Low,0,2130.0,63.1,4.0,3,1,0,0,0
48.0,Female,164.4,80.0,29.6,3-5 times/week,Average,6.7,5.0,No,Moderate,0,2225.0,79.1,4.0,2,2,0,0,1
22.0,Male,168.6,91.0,32.0,3-5 times/week,Good,4.8,8.0,Yes,Low,0,2977.0,107.2,4.0,3,1,1,0,0
57.0,Female,161.1,65.4,25.2,3-5 times/week,Average,6.2,1.0,No,Low,0,2224.0,76.0,4.0,2,1,0,0,1
57.0,Female,157.5,87.1,35.1,None,Poor,6.1,2.0,No,Low,1,2255.0,102.2,0.0,1,1,0,1,1
50.0,Other,154.7,64.4,26.9,Daily,Poor,7.2,10.0,No,Moderate,1,2665.0,108.6,7.0,1,2,0,1,2
45.0,Male,185.9,128.9,37.3,1-2 times/week,Average,7.0,5.0,No,High,1,3011.0,98.1,1.5,2,3,0,1,0
64.0,Female,158.2,63.6,25.4,Daily,Excellent,5.8,1.0,Yes,Moderate,0,2124.0,49.0,7.0,4,2,1,0,1
43.0,Female,158.2,65.6,26.2,1-2 times/week,Good,6.0,7.0,No,Low,0,2016.0,51.5,1.5,3,1,0,0,1
38.0,Male,172.7,96.3,32.3,1-2 times/week,Poor,6.8,10.0,No,Moderate,0,3030.0,136.6,1.5,1,2,0,0,0
54.0,Female,156.6,61.6,25.1,1-2 times/week,Good,6.2,4.0,No,Moderate,0,1801.0,54.0,1.5,3,2,0,0,1
47.0,Other,169.2,57.5,20.1,3-5 times/week,Excellent,6.2,7.0,No,Low,0,2275.0,54.3,4.0,4,1,0,0,2
23.0,Female,148.3,54.8,24.9,Daily,Excellent,7.1,10.0,No,Low,0,1995.0,53.3,7.0,4,1,0,0,1
27.0,Male,175.1,60.1,19.6,3-5 times/week,Good,6.8,2.0,No,Low,0,2876.0,81.3,4.0,3,1,0,0,0
43.0,Other,167.3,94.9,33.9,3-5 times/week,Good,5.8,5.0,No,Low,0,2343.0,60.2,4.0,3,1,0,0,2
24.0,Male,169.8,118.2,41.0,Daily,Poor,6.7,7.0,No,Moderate,1,3249.0,130.1,7.0,1,2,0,1,0
30.0,Male,167.6,66.9,23.8,3-5 times/week,Excellent,7.0,4.0,No,Moderate,0,2285.0,53.3,4.0,4,2,0,0,0
20.0,Female,176.0,65.4,21.1,Daily,Average,7.5,6.0,No,High,0,3682.0,101.9,7.0,2,3,0,0,1
43.0,Female,158.0,93.6,37.5,3-5 times/week,Average,7.3,6.0,No,Low,0,2049.0,65.5,4.0,2,1,0,0,1
57.0,Male,158.8,80.9,32.1,3-5 times/week,Poor,8.7,2.0,No,Moderate,1,2112.0,104.9,4.0,1,2,0,1,0
29.0,Other,174.0,94.8,31.3,3-5 times/week,Poor,5.5,1.0,No,High,0,3490.0,145.8,4.0,1,3,0,0,2
68.0,Male,167.6,68.0,24.2,1-2 times/week,Poor,9.1,10.0,Yes,Low,0,2547.0,108.5,1.5,1,1,1,0,0
56.0,Female,159.4,68.1,26.8,1-2 times/week,Good,6.0,1.0,No,Low,1,1804.0,64.0,1.5,3,1,0,1,1
24.0,Female,161.2,40.0,15.4,Daily,Good,7.6,6.0,No,Low,0,2330.0,65.9,7.0,3,1,0,0,1
64.0,Other,175.4,117.2,38.1,Daily,Average,4.6,1.0,Yes,High,1,2813.0,104.2,7.0,2,3,1,1,2
48.0,Male,170.3,85.3,29.4,1-2 times/week,Average,6.2,9.0,No,Low,0,2409.0,82.7,1.5,2,1,0,0,0
29.0,Other,156.3,42.8,17.5,3-5 times/week,Good,6.7,7.0,Yes,Low,0,2259.0,64.1,4.0,3,1,1,0,2
31.0,Male,172.8,65.4,21.9,Daily,Good,7.0,8.0,No,High,0,3026.0,84.8,7.0,3,3,0,0,0
60.0,Other,172.4,70.7,23.8,3-5 times/week,Average,7.3,1.0,No,Low,0,2323.0,85.1,4.0,2,1,0,0,2
27.0,Other,179.3,66.9,20.8,Daily,Poor,6.6,8.0,No,Low,0,3285.0,144.7,7.0,1,1,0,0,2
51.0,Other,156.0,50.1,20.6,1-2 times/week,Excellent,7.6,5.0,No,Low,0,1477.0,27.6,1.5,4,1,0,0,2
63.0,Male,176.2,100.6,32.4,Daily,Good,6.5,8.0,Yes,Low,0,3104.0,113.9,7.0,3,1,1,0,0
33.0,Female,166.8,76.2,27.4,3-5 times/week,Poor,8.6,6.0,No,Low,0,3032.0,126.0,4.0,1,1,0,0,1
50.0,Female,165.7,85.4,31.1,3-5 times/week,Good,6.8,1.0,No,Low,0,1881.0,57.8,4.0,3,1,0,0,1
24.0,Male,172.7,82.3,27.6,Daily,Average,7.0,9.0,No,Low,1,3218.0,113.2,7.0,2,1,0,1,0
34.0,Other,171.3,67.2,22.9,3-5 times/week,Excellent,7.5,7.0,Yes,Low,0,2487.0,65.4,4.0,4,1,1,0,2
29.0,Male,175.0,65.5,21.4,3-5 times/week,Excellent,5.3,6.0,Yes,Moderate,1,2585.0,60.1,4.0,4,2,1,1,0
20.0,Female,160.0,81.7,31.9,3-5 times/week,Average,8.9,5.0,No,Low,1,1857.0,58.2,4.0,2,1,0,1,1
61.0,Other,182.3,84.4,25.4,3-5 times/week,Excellent,5.8,2.0,No,High,0,2592.0,69.5,4.0,4,3,0,0,2
65.0,Male,177.2,71.0,22.6,Daily,Excellent,8.4,6.0,Yes,Low,1,2658.0,68.2,7.0,4,1,1,1,0
52.0,Male,146.0,81.2,38.1,Daily,Poor,5.9,9.0,No,High,1,3600.0,156.5,7.0,1,3,0,1,0
24.0,Male,167.2,73.2,26.2,3-5 times/week,Poor,5.6,2.0,Yes,Low,0,2821.0,119.6,4.0,1,1,1,0,0
29.0,Male,170.2,75.6,26.1,1-2 times/week,Good,9.2,1.0,Yes,Moderate,1,2874.0,76.9,1.5,3,2,1,1,0
69.0,Female,153.4,75.8,32.2,1-2 times/week,Poor,7.8,6.0,No,Low,0,2394.0,95.7,1.5,1,1,0,0,1
58.0,Female,168.5,65.6,23.1,3-5 times/week,Good,8.7,3.0,No,Low,0,2132.0,61.6,4.0,3,1,0,0,1
58.0,Female,166.6,67.2,24.2,3-5 times/week,Average,7.9,3.0,No,High,0,2185.0,81.5,4.0,2,3,0,0,1
53.0,Male,176.2,106.2,34.2,1-2 times/week,Good,8.3,1.0,No,Moderate,0,2590.0,75.8,1.5,3,2,0,0,0
25.0,Other,164.8,96.1,35.4,3-5 times/week,Good,7.7,4.0,Yes,Moderate,1,1886.0,47.6,4.0,3,2,1,1,2
43.0,Female,155.6,63.9,26.4,3-5 times/week,Average,8.8,3.0,No,High,0,2508.0,82.5,4.0,2,3,0,0,1
34.0,Male,165.3,87.4,32.0,1-2 times/week,Poor,7.8,1.0,No,Moderate,0,3318.0,128.3,1.5,1,2,0,0,0
67.0,Male,159.3,68.0,26.8,1-2 times/week,Good,7.2,9.0,No,Low,1,1472.0,35.8,1.5,3,1,0,1,0
63.0,Female,167.3,77.5,27.7,3-5 times/week,Average,4.9,2.0,No,Moderate,0,1577.0,52.2,4.0,2,2,0,0,1
25.0,Male,176.6,83.9,26.9,3-5 times/week,Excellent,7.5,2.0,No,Low,0,2303.0,56.4,4.0,4,1,0,0,0
30.0,Male,168.2,66.2,23.4,1-2 times/week,Excellent,7.2,3.0,Yes,Low,0,2518.0,53.5,1.5,4,1,1,0,0
19.0,Male,190.9,136.7,37.5,1-2 times/week,Poor,6.7,6.0,Yes,Moderate,0,3229.0,131.8,1.5,1,2,1,0,0
32.0,Female,165.9,68.8,25.0,1-2 times/week,Good,7.0,6.0,No,Moderate,1,1249.0,33.2,1.5,3,2,0,1,1
24.0,Male,170.1,79.3,27.4,3-5 times/week,Good,5.2,1.0,No,Moderate,0,3365.0,92.3,4.0,3,2,0,0,0
26.0,Female,163.7,79.6,29.7,1-2 times/week,Poor,9.3,5.0,No,Moderate,1,2852.0,122.0,1.5,1,2,0,1,1
49.0,Male,176.9,97.0,31.0,1-2 times/week,Average,10.0,3.0,No,High,0,2757.0,95.7,1.5,2,3,0,0,0
55.0,Female,164.7,44.5,16.4,3-5 times/week,Good,6.2,2.0,Yes,Low,0,1552.0,40.0,4.0,3,1,1,0,1
39.0,Male,172.7,97.2,32.6,Daily,Poor,5.9,8.0,No,Low,0,3035.0,129.2,7.0,1,1,0,0,0
29.0,Female,147.2,54.4,25.1,1-2 times/week,Excellent,7.3,6.0,No,Moderate,0,1969.0,56.7,1.5,4,2,0,0,1
37.0,Male,172.0,79.9,27.0,3-5 times/week,Excellent,6.3,4.0,No,Low,0,2986.0,73.8,4.0,4,1,0,0,0
39.0,Female,163.2,81.0,30.4,Daily,Poor,7.0,7.0,No,Low,0,2601.0,107.7,7.0,1,1,0,0,1
61.0,Male,167.8,82.8,29.4,3-5 times/week,Good,7.6,10.0,No,High,0,2626.0,74.0,4.0,3,3,0,0,0
53.0,Other,175.1,84.3,27.5,1-2 times/week,Good,5.3,1.0,No,Moderate,0,2399.0,70.0,1.5,3,2,0,0,2
38.0,Female,158.0,54.2,21.7,3-5 times/week,Good,6.2,8.0,Yes,Low,1,2282.0,70.8,4.0,3,1,1,1,1
53.0,Male,187.2,80.6,23.0,1-2 times/week,Good,7.3,4.0,No,Low,1,3028.0,103.9,1.5,3,1,0,1,0
52.0,Male,177.0,107.5,34.3,3-5 times/week,Good,7.2,7.0,Yes,Moderate,0,2602.0,82.2,4.0,3,2,1,0,0
52.0,Female,160.5,114.4,44.3,3-5 times/week,Poor,5.9,1.0,No,Low,0,2382.0,96.3,4.0,1,1,0,0,1
28.0,Female,168.0,86.1,30.5,1-2 times/week,Good,7.6,3.0,Yes,High,0,2690.0,81.6,1.5,3,3,1,0,1
43.0,Female,157.7,95.7,38.5,Daily,Poor,7.1,4.0,Yes,High,0,2746.0,108.4,7.0,1,3,1,0,1
